win_lose,id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,league_id,season,team_long_name/0,team_long_name/1
1,7760,8689,8121,3,1,4769,2015/2016,FC Lorient,Angers SCO
3,7761,9748,8639,0,0,4769,2015/2016,Olympique Lyonnais,LOSC Lille
1,7762,8592,7794,4,1,4769,2015/2016,Olympique de Marseille,SC Bastia
2,7763,10249,9853,1,2,4769,2015/2016,Montpellier Hérault SC,AS Saint-Étienne
2,7764,9830,9851,0,2,4769,2015/2016,FC Nantes,Stade Rennais FC
2,7765,9831,9747,0,1,4769,2015/2016,OGC Nice,En Avant de Guingamp
3,7766,9847,9827,2,2,4769,2015/2016,Paris Saint-Germain,Girondins de Bordeaux
3,7767,9941,9837,2,2,4769,2015/2016,Toulouse FC,Stade de Reims
2,7768,10242,7819,1,3,4769,2015/2016,ES Troyes AC,SM Caen
1,7769,8121,10242,1,0,4769,2015/2016,Angers SCO,ES Troyes AC
2,7770,7794,9831,1,3,4769,2015/2016,SC Bastia,OGC Nice
3,7771,9827,9941,1,1,4769,2015/2016,Girondins de Bordeaux,Toulouse FC
1,7772,7819,10249,2,1,4769,2015/2016,SM Caen,Montpellier Hérault SC
1,7773,9747,6391,2,1,4769,2015/2016,En Avant de Guingamp,GFC Ajaccio
3,7774,8592,9748,1,1,4769,2015/2016,Olympique de Marseille,Olympique Lyonnais
2,7775,9829,8689,2,3,4769,2015/2016,AS Monaco,FC Lorient
3,7776,9837,9847,1,1,4769,2015/2016,Stade de Reims,Paris Saint-Germain
3,7777,9851,8639,1,1,4769,2015/2016,Stade Rennais FC,LOSC Lille
1,7778,9853,9830,2,0,4769,2015/2016,AS Saint-Étienne,FC Nantes
3,7779,8121,9837,0,0,4769,2015/2016,Angers SCO,Stade de Reims
3,7780,6391,9851,1,1,4769,2015/2016,GFC Ajaccio,Stade Rennais FC
2,7781,8639,9830,0,1,4769,2015/2016,LOSC Lille,FC Nantes
1,7782,8689,7819,2,0,4769,2015/2016,FC Lorient,SM Caen
1,7783,9748,7794,2,0,4769,2015/2016,Olympique Lyonnais,SC Bastia
2,7784,10249,9829,2,3,4769,2015/2016,Montpellier Hérault SC,AS Monaco
1,7785,9831,9827,6,1,4769,2015/2016,OGC Nice,Girondins de Bordeaux
1,7786,9847,9747,3,0,4769,2015/2016,Paris Saint-Germain,En Avant de Guingamp
3,7787,9941,8592,1,1,4769,2015/2016,Toulouse FC,Olympique de Marseille
2,7788,10242,9853,0,1,4769,2015/2016,ES Troyes AC,AS Saint-Étienne
1,7789,7794,9941,3,0,4769,2015/2016,SC Bastia,Toulouse FC
1,7790,9827,9748,3,1,4769,2015/2016,Girondins de Bordeaux,Olympique Lyonnais
1,7791,7819,6391,2,0,4769,2015/2016,SM Caen,GFC Ajaccio
3,7792,9747,9829,3,3,4769,2015/2016,En Avant de Guingamp,AS Monaco
2,7793,8592,8121,1,2,4769,2015/2016,Olympique de Marseille,Angers SCO
1,7794,10249,8689,2,1,4769,2015/2016,Montpellier Hérault SC,FC Lorient
2,7795,9830,9847,1,4,4769,2015/2016,FC Nantes,Paris Saint-Germain
1,7796,9837,8639,1,0,4769,2015/2016,Stade de Reims,LOSC Lille
3,7797,9851,10242,1,1,4769,2015/2016,Stade Rennais FC,ES Troyes AC
2,7798,9853,9831,1,4,4769,2015/2016,AS Saint-Étienne,OGC Nice
1,7799,8121,7794,1,0,4769,2015/2016,Angers SCO,SC Bastia
1,7800,7819,9853,1,0,4769,2015/2016,SM Caen,AS Saint-Étienne
3,7801,6391,9941,2,2,4769,2015/2016,GFC Ajaccio,Toulouse FC
1,7802,8639,10249,2,0,4769,2015/2016,LOSC Lille,Montpellier Hérault SC
1,7803,8689,9827,3,2,4769,2015/2016,FC Lorient,Girondins de Bordeaux
1,7804,9748,9837,1,0,4769,2015/2016,Olympique Lyonnais,Stade de Reims
3,7805,9829,9851,1,1,4769,2015/2016,AS Monaco,Stade Rennais FC
1,7806,9847,8592,2,1,4769,2015/2016,Paris Saint-Germain,Olympique de Marseille
2,7807,10242,9747,0,1,4769,2015/2016,ES Troyes AC,En Avant de Guingamp
2,7808,9831,9830,1,2,4769,2015/2016,OGC Nice,FC Nantes
