points,id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,league_id,season,team_name,team_long_name1
1,68,7947,9994,1,1,1,2008/2009,FCV Dender EH,Sporting Lokeren
3,69,8203,9993,2,1,1,2008/2009,KV Mechelen,Beerschot AC
0,70,9999,8635,0,3,1,2008/2009,KSV Roeselare,RSC Anderlecht
3,71,4049,9998,2,1,1,2008/2009,Tubize,RAEC Mons
0,72,10001,9984,1,2,1,2008/2009,KVC Westerlo,KSV Cercle Brugge
3,73,8635,9987,2,0,1,2008/2009,RSC Anderlecht,KRC Genk
3,74,9985,9991,2,1,1,2008/2009,Standard de Liège,KAA Gent
1,75,9998,10000,2,2,1,2008/2009,RAEC Mons,SV Zulte-Waregem
3,76,9986,7947,2,0,1,2008/2009,Sporting Charleroi,FCV Dender EH
3,77,9984,9999,4,3,1,2008/2009,KSV Cercle Brugge,KSV Roeselare
1,78,9994,8203,2,2,1,2008/2009,Sporting Lokeren,KV Mechelen
3,79,9996,8342,5,1,1,2008/2009,Royal Excel Mouscron,Club Brugge KV
1,80,8571,10001,0,0,1,2008/2009,KV Kortrijk,KVC Westerlo
3,81,9993,4049,2,0,1,2008/2009,Beerschot AC,Tubize
3,82,9993,9987,4,1,1,2008/2009,Beerschot AC,KRC Genk
3,83,9994,10000,2,1,1,2008/2009,Sporting Lokeren,SV Zulte-Waregem
0,84,8635,9984,1,2,1,2008/2009,RSC Anderlecht,KSV Cercle Brugge
0,85,9998,9991,1,2,1,2008/2009,RAEC Mons,KAA Gent
3,86,9985,7947,3,2,1,2008/2009,Standard de Liège,FCV Dender EH
3,87,8342,8203,3,0,1,2008/2009,Club Brugge KV,KV Mechelen
3,88,8571,9999,2,1,1,2008/2009,KV Kortrijk,KSV Roeselare
1,89,9996,4049,1,1,1,2008/2009,Royal Excel Mouscron,Tubize
0,90,9986,10001,1,2,1,2008/2009,Sporting Charleroi,KVC Westerlo
3,91,10000,8342,3,1,1,2008/2009,SV Zulte-Waregem,Club Brugge KV
0,92,9991,8635,1,2,1,2008/2009,KAA Gent,RSC Anderlecht
0,93,10001,9985,0,1,1,2008/2009,KVC Westerlo,Standard de Liège
3,94,9987,9998,2,0,1,2008/2009,KRC Genk,RAEC Mons
3,95,9999,9986,3,1,1,2008/2009,KSV Roeselare,Sporting Charleroi
3,96,4049,9994,2,1,1,2008/2009,Tubize,Sporting Lokeren
1,97,8203,9996,2,2,1,2008/2009,KV Mechelen,Royal Excel Mouscron
0,98,9984,8571,0,1,1,2008/2009,KSV Cercle Brugge,KV Kortrijk
0,99,7947,9993,0,1,1,2008/2009,FCV Dender EH,Beerschot AC
3,100,8342,10000,2,0,1,2008/2009,Club Brugge KV,SV Zulte-Waregem
1,101,8635,9991,2,2,1,2008/2009,RSC Anderlecht,KAA Gent
3,102,9985,10001,3,0,1,2008/2009,Standard de Liège,KVC Westerlo
3,103,9998,9987,3,1,1,2008/2009,RAEC Mons,KRC Genk
3,104,9986,9999,1,0,1,2008/2009,Sporting Charleroi,KSV Roeselare
3,105,9994,4049,4,1,1,2008/2009,Sporting Lokeren,Tubize
3,106,9996,8203,3,1,1,2008/2009,Royal Excel Mouscron,KV Mechelen
3,107,8571,9984,2,1,1,2008/2009,KV Kortrijk,KSV Cercle Brugge
1,108,9993,7947,1,1,1,2008/2009,Beerschot AC,FCV Dender EH
0,109,8571,8635,1,3,1,2008/2009,KV Kortrijk,RSC Anderlecht
0,110,9994,9987,1,2,1,2008/2009,Sporting Lokeren,KRC Genk
1,111,9998,9984,1,1,1,2008/2009,RAEC Mons,KSV Cercle Brugge
0,112,9986,9991,2,5,1,2008/2009,Sporting Charleroi,KAA Gent
0,113,9996,7947,0,2,1,2008/2009,Royal Excel Mouscron,FCV Dender EH
1,114,10000,8203,1,1,1,2008/2009,SV Zulte-Waregem,KV Mechelen
3,115,9985,9999,3,0,1,2008/2009,Standard de Liège,KSV Roeselare
3,116,8342,4049,3,1,1,2008/2009,Club Brugge KV,Tubize
3,117,9993,10001,2,1,1,2008/2009,Beerschot AC,KVC Westerlo
0,118,7947,8342,0,2,1,2008/2009,FCV Dender EH,Club Brugge KV
0,119,8571,9985,0,2,1,2008/2009,KV Kortrijk,Standard de Liège
3,120,8635,9998,3,2,1,2008/2009,RSC Anderlecht,RAEC Mons
0,121,9987,10000,1,2,1,2008/2009,KRC Genk,SV Zulte-Waregem
1,122,9984,9986,2,2,1,2008/2009,KSV Cercle Brugge,Sporting Charleroi
3,123,10001,9994,1,0,1,2008/2009,KVC Westerlo,Sporting Lokeren
0,124,4049,8203,1,5,1,2008/2009,Tubize,KV Mechelen
3,125,9991,9996,2,0,1,2008/2009,KAA Gent,Royal Excel Mouscron
1,126,9999,9993,2,2,1,2008/2009,KSV Roeselare,Beerschot AC
0,127,9986,8635,0,1,1,2008/2009,Sporting Charleroi,RSC Anderlecht
0,128,8342,9987,0,2,1,2008/2009,Club Brugge KV,KRC Genk
1,129,9993,9984,1,1,1,2008/2009,Beerschot AC,KSV Cercle Brugge
1,130,8203,9991,3,3,1,2008/2009,KV Mechelen,KAA Gent
3,131,10000,7947,1,0,1,2008/2009,SV Zulte-Waregem,FCV Dender EH
3,132,9994,9999,2,1,1,2008/2009,Sporting Lokeren,KSV Roeselare
1,133,9998,8571,1,1,1,2008/2009,RAEC Mons,KV Kortrijk
3,134,9985,4049,4,0,1,2008/2009,Standard de Liège,Tubize
1,135,9996,10001,0,0,1,2008/2009,Royal Excel Mouscron,KVC Westerlo
1,136,10001,8342,1,1,1,2008/2009,KVC Westerlo,Club Brugge KV
3,137,8635,9985,4,2,1,2008/2009,RSC Anderlecht,Standard de Liège
3,138,9999,9998,3,2,1,2008/2009,KSV Roeselare,RAEC Mons
0,139,4049,10000,0,6,1,2008/2009,Tubize,SV Zulte-Waregem
1,140,8571,9986,1,1,1,2008/2009,KV Kortrijk,Sporting Charleroi
1,141,9984,9994,0,0,1,2008/2009,KSV Cercle Brugge,Sporting Lokeren
0,142,7947,8203,1,2,1,2008/2009,FCV Dender EH,KV Mechelen
1,143,9987,9996,1,1,1,2008/2009,KRC Genk,Royal Excel Mouscron
0,144,9991,9993,1,3,1,2008/2009,KAA Gent,Beerschot AC
1,145,9996,8635,1,1,1,2008/2009,Royal Excel Mouscron,RSC Anderlecht
3,146,8203,9987,2,1,1,2008/2009,KV Mechelen,KRC Genk
3,147,9986,9998,3,0,1,2008/2009,Sporting Charleroi,RAEC Mons
3,148,9985,9984,4,0,1,2008/2009,Standard de Liège,KSV Cercle Brugge
0,149,9994,9991,0,1,1,2008/2009,Sporting Lokeren,KAA Gent
3,150,8342,9999,2,1,1,2008/2009,Club Brugge KV,KSV Roeselare
3,151,9993,8571,3,0,1,2008/2009,Beerschot AC,KV Kortrijk
3,152,7947,4049,4,0,1,2008/2009,FCV Dender EH,Tubize
1,153,10000,10001,1,1,1,2008/2009,SV Zulte-Waregem,KVC Westerlo
0,154,9984,8342,1,3,1,2008/2009,KSV Cercle Brugge,Club Brugge KV
0,155,9998,9985,0,1,1,2008/2009,RAEC Mons,Standard de Liège
3,156,8635,10000,2,0,1,2008/2009,RSC Anderlecht,SV Zulte-Waregem
0,157,8571,9994,2,3,1,2008/2009,KV Kortrijk,Sporting Lokeren
3,158,9987,7947,4,3,1,2008/2009,KRC Genk,FCV Dender EH
0,159,10001,8203,0,1,1,2008/2009,KVC Westerlo,KV Mechelen
3,160,9999,9996,2,0,1,2008/2009,KSV Roeselare,Royal Excel Mouscron
3,161,9991,4049,2,0,1,2008/2009,KAA Gent,Tubize
1,162,9986,9993,0,0,1,2008/2009,Sporting Charleroi,Beerschot AC
3,163,8203,8635,2,1,1,2008/2009,KV Mechelen,RSC Anderlecht
3,164,9985,9987,2,0,1,2008/2009,Standard de Liège,KRC Genk
3,165,9993,9998,2,0,1,2008/2009,Beerschot AC,RAEC Mons
1,166,9994,9986,0,0,1,2008/2009,Sporting Lokeren,Sporting Charleroi
3,167,7947,9984,1,0,1,2008/2009,FCV Dender EH,KSV Cercle Brugge
0,168,8342,9991,1,4,1,2008/2009,Club Brugge KV,KAA Gent
1,169,10000,9999,0,0,1,2008/2009,SV Zulte-Waregem,KSV Roeselare
3,170,9996,8571,1,0,1,2008/2009,Royal Excel Mouscron,KV Kortrijk
0,171,4049,10001,1,2,1,2008/2009,Tubize,KVC Westerlo
0,172,8571,8342,2,3,1,2008/2009,KV Kortrijk,Club Brugge KV
3,173,9986,9985,1,0,1,2008/2009,Sporting Charleroi,Standard de Liège
3,174,9991,10000,1,0,1,2008/2009,KAA Gent,SV Zulte-Waregem
0,175,9998,9994,0,2,1,2008/2009,RAEC Mons,Sporting Lokeren
3,176,10001,7947,3,1,1,2008/2009,KVC Westerlo,FCV Dender EH
3,177,9999,8203,1,0,1,2008/2009,KSV Roeselare,KV Mechelen
0,178,9984,9996,0,1,1,2008/2009,KSV Cercle Brugge,Royal Excel Mouscron
3,179,9987,4049,3,0,1,2008/2009,KRC Genk,Tubize
3,180,8635,9993,2,0,1,2008/2009,RSC Anderlecht,Beerschot AC
1,181,9994,8635,0,0,1,2008/2009,Sporting Lokeren,RSC Anderlecht
3,182,9996,9998,3,2,1,2008/2009,Royal Excel Mouscron,RAEC Mons
3,183,8342,9986,2,1,1,2008/2009,Club Brugge KV,Sporting Charleroi
3,184,10000,9984,3,1,1,2008/2009,SV Zulte-Waregem,KSV Cercle Brugge
1,185,7947,9991,1,1,1,2008/2009,FCV Dender EH,KAA Gent
0,186,4049,9999,0,1,1,2008/2009,Tubize,KSV Roeselare
1,187,8203,8571,1,1,1,2008/2009,KV Mechelen,KV Kortrijk
0,188,9987,10001,1,4,1,2008/2009,KRC Genk,KVC Westerlo
3,189,9985,9993,3,1,1,2008/2009,Standard de Liège,Beerschot AC
3,190,8635,8342,1,0,1,2008/2009,RSC Anderlecht,Club Brugge KV
3,191,9999,9987,1,0,1,2008/2009,KSV Roeselare,KRC Genk
0,192,9993,10000,1,2,1,2008/2009,Beerschot AC,SV Zulte-Waregem
3,193,9985,9994,1,0,1,2008/2009,Standard de Liège,Sporting Lokeren
0,194,8571,7947,1,2,1,2008/2009,KV Kortrijk,FCV Dender EH
0,195,9998,8203,0,1,1,2008/2009,RAEC Mons,KV Mechelen
3,196,9986,9996,1,0,1,2008/2009,Sporting Charleroi,Royal Excel Mouscron
3,197,9984,4049,4,1,1,2008/2009,KSV Cercle Brugge,Tubize
3,198,9991,10001,2,0,1,2008/2009,KAA Gent,KVC Westerlo
3,199,8635,8571,4,0,1,2008/2009,RSC Anderlecht,KV Kortrijk
3,200,9987,9994,1,0,1,2008/2009,KRC Genk,Sporting Lokeren
3,201,9984,9998,2,1,1,2008/2009,KSV Cercle Brugge,RAEC Mons
3,202,9991,9986,2,0,1,2008/2009,KAA Gent,Sporting Charleroi
0,203,7947,9996,1,2,1,2008/2009,FCV Dender EH,Royal Excel Mouscron
0,204,8203,10000,0,2,1,2008/2009,KV Mechelen,SV Zulte-Waregem
1,205,9999,9985,1,1,1,2008/2009,KSV Roeselare,Standard de Liège
0,206,4049,8342,1,4,1,2008/2009,Tubize,Club Brugge KV
3,207,10001,9993,1,0,1,2008/2009,KVC Westerlo,Beerschot AC
0,208,10001,8635,0,1,1,2008/2009,KVC Westerlo,RSC Anderlecht
0,209,9996,9985,0,3,1,2008/2009,Royal Excel Mouscron,Standard de Liège
3,210,8342,9998,3,2,1,2008/2009,Club Brugge KV,RAEC Mons
3,211,4049,9986,3,1,1,2008/2009,Tubize,Sporting Charleroi
0,212,8203,9984,0,1,1,2008/2009,KV Mechelen,KSV Cercle Brugge
1,213,9987,9991,2,2,1,2008/2009,KRC Genk,KAA Gent
3,214,7947,9999,3,1,1,2008/2009,FCV Dender EH,KSV Roeselare
3,215,10000,8571,5,1,1,2008/2009,SV Zulte-Waregem,KV Kortrijk
3,216,9994,9993,1,0,1,2008/2009,Sporting Lokeren,Beerschot AC
3,217,9993,8342,2,0,1,2008/2009,Beerschot AC,Club Brugge KV
0,218,9984,9987,1,2,1,2008/2009,KSV Cercle Brugge,KRC Genk
3,219,9986,10000,1,0,1,2008/2009,Sporting Charleroi,SV Zulte-Waregem
0,220,9999,9991,1,3,1,2008/2009,KSV Roeselare,KAA Gent
3,221,8635,7947,4,0,1,2008/2009,RSC Anderlecht,FCV Dender EH
3,222,9985,8203,4,1,1,2008/2009,Standard de Liège,KV Mechelen
3,223,9994,9996,3,0,1,2008/2009,Sporting Lokeren,Royal Excel Mouscron
1,224,8571,4049,2,2,1,2008/2009,KV Kortrijk,Tubize
0,225,9998,10001,0,2,1,2008/2009,RAEC Mons,KVC Westerlo
1,226,4049,8635,1,1,1,2008/2009,Tubize,RSC Anderlecht
1,227,10000,9985,0,0,1,2008/2009,SV Zulte-Waregem,Standard de Liège
1,228,7947,9998,0,0,1,2008/2009,FCV Dender EH,RAEC Mons
3,229,8203,9986,2,1,1,2008/2009,KV Mechelen,Sporting Charleroi
3,230,9991,9984,2,1,1,2008/2009,KAA Gent,KSV Cercle Brugge
0,231,8342,9994,2,3,1,2008/2009,Club Brugge KV,Sporting Lokeren
3,232,10001,9999,1,0,1,2008/2009,KVC Westerlo,KSV Roeselare
0,233,9987,8571,0,1,1,2008/2009,KRC Genk,KV Kortrijk
3,234,9996,9993,3,1,1,2008/2009,Royal Excel Mouscron,Beerschot AC
3,235,9985,8342,2,0,1,2008/2009,Standard de Liège,Club Brugge KV
3,236,9986,9987,3,0,1,2008/2009,Sporting Charleroi,KRC Genk
0,237,9996,10000,0,2,1,2008/2009,Royal Excel Mouscron,SV Zulte-Waregem
0,238,8571,9991,0,2,1,2008/2009,KV Kortrijk,KAA Gent
0,239,9994,7947,0,2,1,2008/2009,Sporting Lokeren,FCV Dender EH
3,240,9993,8203,3,1,1,2008/2009,Beerschot AC,KV Mechelen
3,241,8635,9999,3,1,1,2008/2009,RSC Anderlecht,KSV Roeselare
1,242,9998,4049,1,1,1,2008/2009,RAEC Mons,Tubize
3,243,9984,10001,2,1,1,2008/2009,KSV Cercle Brugge,KVC Westerlo
0,244,9987,8635,0,2,1,2008/2009,KRC Genk,RSC Anderlecht
0,245,9991,9985,0,1,1,2008/2009,KAA Gent,Standard de Liège
3,246,10000,9998,3,0,1,2008/2009,SV Zulte-Waregem,RAEC Mons
0,247,7947,9986,1,2,1,2008/2009,FCV Dender EH,Sporting Charleroi
0,248,9999,9984,1,2,1,2008/2009,KSV Roeselare,KSV Cercle Brugge
3,249,8203,9994,3,0,1,2008/2009,KV Mechelen,Sporting Lokeren
3,250,8342,9996,4,1,1,2008/2009,Club Brugge KV,Royal Excel Mouscron
0,251,10001,8571,1,3,1,2008/2009,KVC Westerlo,KV Kortrijk
3,252,4049,9993,1,0,1,2008/2009,Tubize,Beerschot AC
1,253,8342,7947,1,1,1,2008/2009,Club Brugge KV,FCV Dender EH
3,254,9985,8571,2,0,1,2008/2009,Standard de Liège,KV Kortrijk
0,255,9998,8635,1,2,1,2008/2009,RAEC Mons,RSC Anderlecht
0,256,10000,9987,1,3,1,2008/2009,SV Zulte-Waregem,KRC Genk
3,257,9986,9984,3,2,1,2008/2009,Sporting Charleroi,KSV Cercle Brugge
1,258,9994,10001,1,1,1,2008/2009,Sporting Lokeren,KVC Westerlo
1,259,8203,4049,0,0,1,2008/2009,KV Mechelen,Tubize
3,260,9996,9991,4,2,1,2008/2009,Royal Excel Mouscron,KAA Gent
3,261,9993,9999,3,0,1,2008/2009,Beerschot AC,KSV Roeselare
3,262,8635,9986,2,0,1,2008/2009,RSC Anderlecht,Sporting Charleroi
0,263,9987,8342,0,1,1,2008/2009,KRC Genk,Club Brugge KV
3,264,9984,9993,1,0,1,2008/2009,KSV Cercle Brugge,Beerschot AC
0,265,9991,8203,1,2,1,2008/2009,KAA Gent,KV Mechelen
3,266,7947,10000,2,0,1,2008/2009,FCV Dender EH,SV Zulte-Waregem
0,267,9999,9994,0,1,1,2008/2009,KSV Roeselare,Sporting Lokeren
3,268,8571,9998,1,0,1,2008/2009,KV Kortrijk,RAEC Mons
0,269,4049,9985,0,1,1,2008/2009,Tubize,Standard de Liège
1,270,10001,9996,0,0,1,2008/2009,KVC Westerlo,Royal Excel Mouscron
3,271,8342,10001,2,0,1,2008/2009,Club Brugge KV,KVC Westerlo
3,272,9985,8635,2,1,1,2008/2009,Standard de Liège,RSC Anderlecht
3,273,9998,9999,2,0,1,2008/2009,RAEC Mons,KSV Roeselare
3,274,10000,4049,1,0,1,2008/2009,SV Zulte-Waregem,Tubize
0,275,9986,8571,1,2,1,2008/2009,Sporting Charleroi,KV Kortrijk
1,276,9994,9984,1,1,1,2008/2009,Sporting Lokeren,KSV Cercle Brugge
3,277,8203,7947,4,1,1,2008/2009,KV Mechelen,FCV Dender EH
0,278,9996,9987,1,2,1,2008/2009,Royal Excel Mouscron,KRC Genk
1,279,9993,9991,2,2,1,2008/2009,Beerschot AC,KAA Gent
3,280,8635,9996,2,1,1,2008/2009,RSC Anderlecht,Royal Excel Mouscron
3,281,9987,8203,2,1,1,2008/2009,KRC Genk,KV Mechelen
1,282,9998,9986,1,1,1,2008/2009,RAEC Mons,Sporting Charleroi
3,283,9984,9985,4,1,1,2008/2009,KSV Cercle Brugge,Standard de Liège
1,284,9991,9994,1,1,1,2008/2009,KAA Gent,Sporting Lokeren
0,285,9999,8342,0,1,1,2008/2009,KSV Roeselare,Club Brugge KV
1,286,8571,9993,0,0,1,2008/2009,KV Kortrijk,Beerschot AC
3,287,4049,7947,2,1,1,2008/2009,Tubize,FCV Dender EH
3,288,10001,10000,3,2,1,2008/2009,KVC Westerlo,SV Zulte-Waregem
3,289,8342,9984,3,1,1,2008/2009,Club Brugge KV,KSV Cercle Brugge
3,290,9985,9998,2,1,1,2008/2009,Standard de Liège,RAEC Mons
3,291,10000,8635,4,0,1,2008/2009,SV Zulte-Waregem,RSC Anderlecht
3,292,9994,8571,2,0,1,2008/2009,Sporting Lokeren,KV Kortrijk
0,293,7947,9987,2,4,1,2008/2009,FCV Dender EH,KRC Genk
0,294,8203,10001,1,3,1,2008/2009,KV Mechelen,KVC Westerlo
3,295,9996,9999,2,0,1,2008/2009,Royal Excel Mouscron,KSV Roeselare
0,296,4049,9991,0,1,1,2008/2009,Tubize,KAA Gent
0,297,9993,9986,1,2,1,2008/2009,Beerschot AC,Sporting Charleroi
3,298,8635,8203,7,1,1,2008/2009,RSC Anderlecht,KV Mechelen
1,299,9987,9985,0,0,1,2008/2009,KRC Genk,Standard de Liège
1,300,9998,9993,0,0,1,2008/2009,RAEC Mons,Beerschot AC
1,301,9986,9994,1,1,1,2008/2009,Sporting Charleroi,Sporting Lokeren
0,302,9984,7947,1,2,1,2008/2009,KSV Cercle Brugge,FCV Dender EH
3,303,9991,8342,3,0,1,2008/2009,KAA Gent,Club Brugge KV
0,304,9999,10000,0,3,1,2008/2009,KSV Roeselare,SV Zulte-Waregem
1,305,8571,9996,2,2,1,2008/2009,KV Kortrijk,Royal Excel Mouscron
3,306,10001,4049,4,1,1,2008/2009,KVC Westerlo,Tubize
1,307,9985,9997,2,2,1,2009/2010,Standard de Liège,Sint-Truidense VV
0,308,9986,8342,1,2,1,2009/2010,Sporting Charleroi,Club Brugge KV
0,309,9984,9991,1,3,1,2009/2010,KSV Cercle Brugge,KAA Gent
1,310,9994,10000,1,1,1,2009/2010,Sporting Lokeren,SV Zulte-Waregem
0,311,8571,8635,0,2,1,2009/2010,KV Kortrijk,RSC Anderlecht
3,312,8203,10001,4,1,1,2009/2010,KV Mechelen,KVC Westerlo
1,313,9999,9993,1,1,1,2009/2010,KSV Roeselare,Beerschot AC
3,314,8342,8635,4,2,1,2009/2010,Club Brugge KV,RSC Anderlecht
3,315,9985,9987,1,0,1,2009/2010,Standard de Liège,KRC Genk
0,316,9997,10000,1,2,1,2009/2010,Sint-Truidense VV,SV Zulte-Waregem
1,317,9986,8571,3,3,1,2009/2010,Sporting Charleroi,KV Kortrijk
3,318,8203,9994,2,0,1,2009/2010,KV Mechelen,Sporting Lokeren
3,319,9999,9984,3,2,1,2009/2010,KSV Roeselare,KSV Cercle Brugge
3,320,9993,10001,3,1,1,2009/2010,Beerschot AC,KVC Westerlo
3,321,8342,9991,1,0,1,2009/2010,Club Brugge KV,KAA Gent
3,322,8635,9986,2,0,1,2009/2010,RSC Anderlecht,Sporting Charleroi
0,323,9987,8203,1,2,1,2009/2010,KRC Genk,KV Mechelen
3,324,10000,9993,4,0,1,2009/2010,SV Zulte-Waregem,Beerschot AC
1,325,9994,9984,1,1,1,2009/2010,Sporting Lokeren,KSV Cercle Brugge
3,326,8571,9999,2,0,1,2009/2010,KV Kortrijk,KSV Roeselare
3,327,10001,9985,2,0,1,2009/2010,KVC Westerlo,Standard de Liège
1,328,9985,10000,1,1,1,2009/2010,Standard de Liège,SV Zulte-Waregem
0,329,9997,9991,1,2,1,2009/2010,Sint-Truidense VV,KAA Gent
1,330,9986,10001,1,1,1,2009/2010,Sporting Charleroi,KVC Westerlo
1,331,9984,8571,1,1,1,2009/2010,KSV Cercle Brugge,KV Kortrijk
0,332,9994,9987,0,2,1,2009/2010,Sporting Lokeren,KRC Genk
0,333,8203,8635,0,2,1,2009/2010,KV Mechelen,RSC Anderlecht
0,334,9999,8342,2,3,1,2009/2010,KSV Roeselare,Club Brugge KV
3,335,8342,9997,1,0,1,2009/2010,Club Brugge KV,Sint-Truidense VV
3,336,8635,9994,2,0,1,2009/2010,RSC Anderlecht,Sporting Lokeren
3,337,9987,9984,2,0,1,2009/2010,KRC Genk,KSV Cercle Brugge
1,338,10000,9986,2,2,1,2009/2010,SV Zulte-Waregem,Sporting Charleroi
0,339,9991,9993,0,1,1,2009/2010,KAA Gent,Beerschot AC
3,340,8571,8203,2,0,1,2009/2010,KV Kortrijk,KV Mechelen
1,341,10001,9999,2,2,1,2009/2010,KVC Westerlo,KSV Roeselare
3,342,9985,8342,3,1,1,2009/2010,Standard de Liège,Club Brugge KV
0,343,9987,8635,0,2,1,2009/2010,KRC Genk,RSC Anderlecht
0,344,9986,9991,0,2,1,2009/2010,Sporting Charleroi,KAA Gent
3,345,9984,10001,2,1,1,2009/2010,KSV Cercle Brugge,KVC Westerlo
1,346,9994,8571,0,0,1,2009/2010,Sporting Lokeren,KV Kortrijk
3,347,9999,10000,2,0,1,2009/2010,KSV Roeselare,SV Zulte-Waregem
3,348,9993,9997,4,1,1,2009/2010,Beerschot AC,Sint-Truidense VV
0,349,8342,9993,1,2,1,2009/2010,Club Brugge KV,Beerschot AC
3,350,8635,9999,3,1,1,2009/2010,RSC Anderlecht,KSV Roeselare
1,351,9997,9984,1,1,1,2009/2010,Sint-Truidense VV,KSV Cercle Brugge
3,352,10000,8203,4,1,1,2009/2010,SV Zulte-Waregem,KV Mechelen
3,353,9991,9985,2,1,1,2009/2010,KAA Gent,Standard de Liège
3,354,8571,9987,2,1,1,2009/2010,KV Kortrijk,KRC Genk
3,355,10001,9994,1,0,1,2009/2010,KVC Westerlo,Sporting Lokeren
3,356,8342,9986,1,0,1,2009/2010,Club Brugge KV,Sporting Charleroi
3,357,8635,8571,1,0,1,2009/2010,RSC Anderlecht,KV Kortrijk
3,358,9997,9985,2,0,1,2009/2010,Sint-Truidense VV,Standard de Liège
3,359,10000,9994,1,0,1,2009/2010,SV Zulte-Waregem,Sporting Lokeren
3,360,9991,9984,3,1,1,2009/2010,KAA Gent,KSV Cercle Brugge
3,361,10001,8203,2,0,1,2009/2010,KVC Westerlo,KV Mechelen
3,362,9993,9999,3,0,1,2009/2010,Beerschot AC,KSV Roeselare
1,363,9985,9993,2,2,1,2009/2010,Standard de Liège,Beerschot AC
1,364,9987,10001,0,0,1,2009/2010,KRC Genk,KVC Westerlo
1,365,9986,9997,0,0,1,2009/2010,Sporting Charleroi,Sint-Truidense VV
0,366,9984,8635,1,3,1,2009/2010,KSV Cercle Brugge,RSC Anderlecht
0,367,9994,8342,0,1,1,2009/2010,Sporting Lokeren,Club Brugge KV
3,368,8571,10000,1,0,1,2009/2010,KV Kortrijk,SV Zulte-Waregem
0,369,8203,9991,2,5,1,2009/2010,KV Mechelen,KAA Gent
1,370,8342,8203,1,1,1,2009/2010,Club Brugge KV,KV Mechelen
0,371,9985,9999,0,1,1,2009/2010,Standard de Liège,KSV Roeselare
0,372,9997,8571,0,2,1,2009/2010,Sint-Truidense VV,KV Kortrijk
3,373,10000,9984,1,0,1,2009/2010,SV Zulte-Waregem,KSV Cercle Brugge
3,374,9991,9987,2,1,1,2009/2010,KAA Gent,KRC Genk
0,375,10001,8635,0,2,1,2009/2010,KVC Westerlo,RSC Anderlecht
1,376,9993,9986,0,0,1,2009/2010,Beerschot AC,Sporting Charleroi
3,377,8635,8342,3,2,1,2009/2010,RSC Anderlecht,Club Brugge KV
1,378,9987,10000,2,2,1,2009/2010,KRC Genk,SV Zulte-Waregem
0,379,9986,9985,2,3,1,2009/2010,Sporting Charleroi,Standard de Liège
0,380,9994,9991,0,1,1,2009/2010,Sporting Lokeren,KAA Gent
1,381,8571,10001,1,1,1,2009/2010,KV Kortrijk,KVC Westerlo
3,382,8203,9993,1,0,1,2009/2010,KV Mechelen,Beerschot AC
0,383,9999,9997,1,2,1,2009/2010,KSV Roeselare,Sint-Truidense VV
3,384,8342,9994,2,0,1,2009/2010,Club Brugge KV,Sporting Lokeren
3,385,8635,9984,3,2,1,2009/2010,RSC Anderlecht,KSV Cercle Brugge
1,386,9997,9986,0,0,1,2009/2010,Sint-Truidense VV,Sporting Charleroi
1,387,10000,9987,2,2,1,2009/2010,SV Zulte-Waregem,KRC Genk
3,388,9991,8203,2,1,1,2009/2010,KAA Gent,KV Mechelen
1,389,10001,8571,1,1,1,2009/2010,KVC Westerlo,KV Kortrijk
1,390,9993,9985,1,1,1,2009/2010,Beerschot AC,Standard de Liège
3,391,8342,9984,2,1,1,2009/2010,Club Brugge KV,KSV Cercle Brugge
3,392,9985,9994,2,0,1,2009/2010,Standard de Liège,Sporting Lokeren
3,393,9997,8203,5,2,1,2009/2010,Sint-Truidense VV,KV Mechelen
3,394,10000,10001,1,0,1,2009/2010,SV Zulte-Waregem,KVC Westerlo
3,395,9986,9999,3,0,1,2009/2010,Sporting Charleroi,KSV Roeselare
1,396,9991,8635,2,2,1,2009/2010,KAA Gent,RSC Anderlecht
3,397,9993,9987,1,0,1,2009/2010,Beerschot AC,KRC Genk
3,398,8635,10000,2,1,1,2009/2010,RSC Anderlecht,SV Zulte-Waregem
1,399,9987,9997,0,0,1,2009/2010,KRC Genk,Sint-Truidense VV
3,400,9984,9985,2,0,1,2009/2010,KSV Cercle Brugge,Standard de Liège
3,401,9994,9993,2,0,1,2009/2010,Sporting Lokeren,Beerschot AC
0,402,8571,8342,1,4,1,2009/2010,KV Kortrijk,Club Brugge KV
3,403,8203,9986,1,0,1,2009/2010,KV Mechelen,Sporting Charleroi
0,404,9999,9991,0,4,1,2009/2010,KSV Roeselare,KAA Gent
3,405,8342,10001,2,1,1,2009/2010,Club Brugge KV,KVC Westerlo
0,406,9985,8635,0,4,1,2009/2010,Standard de Liège,RSC Anderlecht
3,407,9997,9994,2,1,1,2009/2010,Sint-Truidense VV,Sporting Lokeren
0,408,9986,9987,1,3,1,2009/2010,Sporting Charleroi,KRC Genk
1,409,9991,8571,2,2,1,2009/2010,KAA Gent,KV Kortrijk
0,410,9999,8203,1,2,1,2009/2010,KSV Roeselare,KV Mechelen
0,411,9993,9984,1,4,1,2009/2010,Beerschot AC,KSV Cercle Brugge
3,412,9987,8342,2,0,1,2009/2010,KRC Genk,Club Brugge KV
3,413,10000,9997,2,0,1,2009/2010,SV Zulte-Waregem,Sint-Truidense VV
3,414,9984,9986,1,0,1,2009/2010,KSV Cercle Brugge,Sporting Charleroi
